loss,val_loss,acc,val_acc,itr
0.487655219281,0.235974481825,0.860114086768,0.939726940183,1
0.19103399356,0.181462894131,0.946123643246,0.953879453621,2
0.139093272941,0.156141044749,0.961384598167,0.959207459426,3
0.110920153471,0.146407067848,0.969478090037,0.961704962161,4
0.0918892844394,0.139396079959,0.97507130423,0.961371960896,5
0.0772508378593,0.137110442196,0.979460680821,0.964202464659,6
0.0657411953251,0.138533085959,0.983164795965,0.962370961895,7
0.0578810164281,0.14136772008,0.985961402997,0.963536463298,8
0.0510412857039,0.138734423517,0.987887543065,0.966699966224,9
0.0444144896029,0.146486781126,0.99051746478,0.962370962827,10
0.039937227339,0.138315709099,0.991684261216,0.968031968488,11
0.0358539041732,0.145707668568,0.993239989633,0.967032966557,12
0.0330890413289,0.15105570668,0.993684483463,0.967032966557,13
0.0294563327177,0.150157850376,0.995036485407,0.964535464059,14
0.0263560377626,0.150353956587,0.995758787885,0.965700965225,15
0.0236679365044,0.156147363571,0.996832981314,0.965867466324,16
0.0218060677829,0.159091527704,0.997592325073,0.966200465724,17
0.0208250157142,0.160914307534,0.997666407379,0.96603396649,18
0.0200722145684,0.159939832107,0.997796051285,0.967532467989,19
0.0194987787507,0.174411943246,0.997796051413,0.964368964587,20
0.0203893069952,0.170553866936,0.997370078159,0.963869464088,21
0.0193723586017,0.174505578727,0.997981257177,0.965201465658,22
0.0179015829197,0.168954677252,0.998351668576,0.965034964559,23
0.0174114656981,0.187953805694,0.998647997926,0.964868464392,24
0.0169308388269,0.178192940491,0.998629477349,0.965201464725,25
0.014285852949,0.17251468424,0.999277697522,0.966533466295,26
0.0152921755129,0.182914066515,0.998962847726,0.964868464392,27
0.0141366494606,0.187863221575,0.99918509464,0.964868464392,28
0.0172291239063,0.182501154366,0.997962736603,0.96736596689,29
0.0138898030071,0.178384582849,0.999129532911,0.967698967461,30
0.0120921479284,0.177038374406,0.999574026744,0.969530469054,31
0.0107999635547,0.177307577675,0.99979627366,0.969197468959,32
0.0102306765046,0.179284157996,0.999833314813,0.968531468293,33
0.00997496339007,0.180893541742,0.999814794236,0.967199466723,34
0.00972672166329,0.176235464461,0.999814794236,0.96819846796,35
0.00947576868253,0.181477485881,0.999833314813,0.967199466723,36
0.00943564934646,0.177912290927,0.999759232507,0.96819846796,37
0.0228703358211,0.23000128431,0.995073526562,0.959706959469,38
0.0321581495971,0.212265724545,0.991906508002,0.961704961229,39
0.0192008135442,0.195698771175,0.996314405304,0.96686646639,40
0.0100831234494,0.185477464396,0.999518465015,0.969363969126,41
0.00835932841561,0.184413048185,0.999851835389,0.968364968127,42
0.00791537830959,0.183902538368,0.999870355837,0.968864468626,43
0.00770230265017,0.182923299127,0.999870355965,0.96869796846,44
0.00753163487075,0.182546055552,0.999870355965,0.968864468388,45
0.0073708415108,0.183162329911,0.999870355965,0.969197468959,46
0.00721791444089,0.18171429119,0.999870355965,0.969696969459,47
0.00713672017626,0.180700185431,0.999870355965,0.968531468055,48
0.00694371114508,0.180543229306,0.999870355965,0.968531468293,49
0.00682673408733,0.182495288412,0.999870355965,0.968864468388,50
0.00669591471598,0.181748094519,0.999870355965,0.969030968555,51
0.00654992800147,0.178059079922,0.999870355965,0.969363969126,52
0.00639656912975,0.182041813141,0.999870355968,0.969863469625,53
0.00629937419989,0.181784552852,0.999851835389,0.968864468388,54
0.0173895592095,0.226233325906,0.995740267437,0.962204462661,55
0.0259481968683,0.208419099083,0.992925139833,0.964868465325,56
0.0121181910874,0.199250274349,0.997999777625,0.965867466324,57
0.0079759970779,0.191807628869,0.999536985591,0.968531468055,58
0.00670247793959,0.189073938736,0.999814794236,0.967865467389,59
0.00602064971589,0.189908657395,0.999870355965,0.968198467722,60
0.00570845560233,0.189308361529,0.999888876542,0.969030968555,61
0.0055718077055,0.188299098905,0.999888876542,0.968031967556,62
0.00547214062858,0.188531027743,0.999888876542,0.968364967889,63
0.0053670879278,0.18742493218,0.999888876542,0.968031967556,64
0.00527541288678,0.185827788567,0.999888876542,0.96869796846,65
0.00519759908426,0.185908983928,0.999888876542,0.96869796846,66
0.00510032466489,0.186057072888,0.999888876542,0.968697968222,67
0.00501504033115,0.18431183538,0.999888876542,0.968364967889,68
0.00494427228332,0.183355429851,0.999888876414,0.968531468293,69
0.00485326983846,0.184422042875,0.999888876542,0.967698967461,70
0.00480022934249,0.185246889969,0.999888876542,0.968531468293,71
0.00476706417958,0.186866653276,0.999888876542,0.967865467627,72
0.00474650710051,0.183225441165,0.999888876542,0.968198467722,73
0.00467621734093,0.191023415807,0.999870355965,0.967199466723,74
0.0141189522492,0.244883545358,0.996684816706,0.961205461662,75
0.0259989535142,0.202715940181,0.992925139705,0.966200465724,76
0.00817978332441,0.192351014243,0.999036930029,0.969530469054,77
0.00594950219013,0.185795041003,0.999629588473,0.968031967556,78
0.00518001597817,0.190447319148,0.999870355965,0.967698967461,79
0.00494030100112,0.188883386469,0.999870355965,0.96819846796,80
0.00484217343028,0.187639084867,0.999870355965,0.96819846796,81
0.00476982460377,0.18689951392,0.999870355965,0.968531468293,82
0.00478214989172,0.187998603131,0.999870355965,0.968364968127,83
0.00437115661827,0.185163350718,0.999888876542,0.969030968793,84
0.00428464958333,0.184439313236,0.999888876542,0.969030968793,85
0.00422476373482,0.183556346398,0.999888876542,0.96869796846,86
0.00417051697203,0.181146674961,0.999888876542,0.968531468293,87
0.00410856546825,0.180669558936,0.999888876542,0.96819846796,88
0.00405211350077,0.179429653268,0.999888876542,0.968531468293,89
0.00399809254378,0.180026071024,0.999888876542,0.968864468626,90
0.00395008187359,0.178757528003,0.999888876542,0.968864468626,91
0.00392396354745,0.179864290132,0.999888876542,0.968864468626,92
0.00388526940645,0.181967987221,0.999888876542,0.96819846796,93
0.00388745613914,0.180557252617,0.999888876542,0.968864468626,94
0.00381539715263,0.179904150134,0.999888876542,0.969530469292,95
0.00373619270595,0.179637720671,0.999888876542,0.968864468626,96
0.00949406394392,0.256285802927,0.99774048956,0.959373958898,97
0.0270045655112,0.206095652574,0.991980590436,0.965534465058,98
0.00918238248574,0.193924936039,0.998759121384,0.967865467389,99
0.00534411173208,0.199601285003,0.999722191355,0.967199466723,100
0.00486932749924,0.195546996476,0.99979627366,0.969030968555,101
0.00481447500294,0.193952057792,0.999833314813,0.969030968793,102
0.00455018495415,0.194751146537,0.999833314813,0.968531468293,103
0.0044260853617,0.195068526801,0.999851835389,0.969197468959,104
0.00436587415994,0.193955507079,0.999851835389,0.968864468626,105
0.00432056484064,0.194316093862,0.999851835389,0.968364968127,106
0.00427710970129,0.192709382386,0.999851835389,0.967698967461,107
0.00423116453349,0.192276327954,0.999851835389,0.969030968793,108
0.0041875197911,0.192182401265,0.999851835389,0.968864468388,109
0.00415050926372,0.190742057354,0.999851835389,0.96819846796,110
0.00410703418413,0.190124373879,0.999851835389,0.969197468959,111
0.00406958169054,0.188669371825,0.999851835389,0.96869796846,112
0.0040344729022,0.188361608591,0.999851835389,0.968364968127,113
0.0040118463961,0.190138435492,0.999851835389,0.968364968127,114
