loss,val_loss,acc,val_acc,itr
0.502628231327,0.0851936337898,0.836104166667,0.975333333651,1
0.125875427564,0.0515474850411,0.961666666667,0.984916666985,2
0.0991960077087,0.0608477253492,0.9694375,0.982666666985,3
0.0890949697395,0.038054315165,0.9726875,0.989000000318,4
0.0753592864871,0.0388668435191,0.976916666667,0.989166666985,5
0.0715494404137,0.0358915129621,0.978708333333,0.989750000318,6
0.0640396057814,0.0361307637906,0.981208333333,0.989083333651,7
loss,val_loss,acc,val_acc,itr
2.93269467354,2.18808698654,0.0943396240473,0.0769230797887,1
2.48469543457,2.29433202744,0.169811323285,0.0769230797887,2
2.11914753914,2.27067470551,0.301886796951,0.153846159577,3
2.03738975525,2.15889835358,0.245283022523,0.153846159577,4
1.88251507282,1.87595176697,0.301886796951,0.307692319155,5
1.42089724541,1.65355670452,0.566037714481,0.307692319155,6
1.26095020771,1.97022843361,0.509433984756,0.461538463831,7
2.2528655529,1.98367774487,0.471698105335,0.384615391493,8
1.7302134037,1.76395595074,0.509433984756,0.230769231915,9
1.13111948967,1.98273980618,0.547169804573,0.307692319155,10
