training error,validation error,lambda,dropout prob
0.947333333015,0.912604166667,0.0008690309220151205,0.16229904851837978
0.447166666428,0.372354166667,0.11201567059680607,0.5468874892674604
0.952333333492,0.932208333333,0.44204778315314536,0.08326604597245009
0.923750000159,0.81475,0.032113572806267025,0.33682046105858165
0.663333333492,0.524916666667,0.19797200531015322,0.44305668071229576
0.201583333373,0.204541666667,16.190684617390435,0.6055464035271219
0.941416666667,0.896229166667,0.019301199470920613,0.2100886855497846
0.10600000002,0.114,48.2070618427386,0.6449899319665344
0.943750000477,0.939479166667,0.21264064172946234,0.07077468540068024
0.960250000159,0.9626875,1.414623079698464e-05,0.012263850853078129
0.694833333333,0.612375,0.9217289908011926,0.4092276421326669
0.836916666826,0.873375,81.6809626216712,0.12199951320302267
0.81025,0.874708333333,71.5121165063019,0.11861212933174531
0.940583333015,0.895625,0.0009913503671714799,0.21241464589707154
0.929749999523,0.860229166667,0.0011818350202942496,0.29049570669260655
0.183583333214,0.264625,0.0002743866600409388,0.6355832295890211
0.823583333174,0.816791666667,28.423304384891225,0.2562196669546875
0.956249999523,0.941833333333,0.03575825993906445,0.06884027425132296
0.613916666826,0.502208333333,0.0007294355548746979,0.4868221067567297
0.288583333572,0.2246875,0.9623746259272664,0.5914624824144531
0.395916666746,0.3296875,0.0009213779693040488,0.5572325936719866
0.934833332856,0.879729166667,0.005375557094263972,0.2580843992485488
0.0995,0.0985208333333,0.8310567891665198,0.7494138687072107
0.846500000318,0.689020833333,0.0007765946399903626,0.4277804681321016
0.956583333174,0.943125,0.007352649045283667,0.0695234347501562
0.708333333174,0.5480625,5.573755612356262e-05,0.4878330818659191
0.961166666826,0.9461875,0.42817003958979893,0.040924357151937235
0.0995,0.0985208333333,0.36955697427053863,0.528448907725071
0.95391666619,0.932125,0.0003380524612639276,0.10461023985044876
0.0995,0.0985208333333,4.658469776601418,0.5039711088414546
0.0995,0.0985208333333,2.3220541961507326,0.5933574917923868
0.89833333381,0.789645833333,0.8277786998252954,0.322105102204973
0.946166666985,0.941354166667,0.8482453954628774,0.03934804528019971
0.925750000318,0.8196875,0.008056534279840075,0.3296027344239626
0.9385,0.907541666667,3.911355809462125,0.13725077529857446
0.950750000159,0.922083333333,0.0027355604791769895,0.13208065146015519
0.950166667144,0.925375,0.04718553916031947,0.1239243535226433
0.926999999523,0.845729166667,3.351049509243887e-05,0.29203962346446205
0.0995,0.0985208333333,15.798615981351006,0.7804952215421581
