training error,validation error,lambda,dropout prob
0.947499999682,0.91325,0.0546236654911979,0.5713802554982575
0.958666666508,0.925583333333,0.0002450314481416149,0.5100607314217582
0.971500000159,0.970395833333,0.0010835977351543323,0.17364219356274546
0.970999999841,0.990645833333,1.1150623372866254e-05,0.011106295701018976
0.968083333492,0.971979166667,0.007751845728708654,0.11742704923882635
0.964083333174,0.936979166667,6.379977242753108e-05,0.41840505996098787
0.957583333492,0.9526875,0.10773339438899103,0.18892999477095015
0.962000000159,0.9323125,0.0005487801182793733,0.4624637375530992
0.956333332856,0.951229166667,0.11035923951680017,0.1933417548456272
0.92891666619,0.861041666667,0.04881456406602191,0.7379613550338082
0.876333333174,0.765020833333,28.87646240824373,0.6944711412214449
0.961333333015,0.938979166667,3.5902384706356767e-05,0.4182533666799974
0.923333333651,0.8306875,0.11551206134233007,0.7738366162211793
0.945500000477,0.946895833333,0.6037852600142565,0.009883659281844981
0.963666666349,0.942,7.800460410690828e-05,0.3977550878604949
0.93975,0.873208333333,0.0018269117596113283,0.68182344176632
0.97008333381,0.964291666667,0.00021989816138027256,0.2222001309004723
0.964583333015,0.941541666667,0.0010722571811545953,0.4168257995806053
0.0995,0.0985208333333,1.0798171266064855,0.45958776523936606
0.942833333333,0.887854166667,0.004205356670790579,0.6657855469857
0.868333333333,0.847625,65.72567181273091,0.11186075556968743
0.945333333333,0.877395833333,6.105247132111667e-05,0.6666294695578798
0.945833333015,0.885354166667,0.0014703131072866134,0.6544449649051214
0.91875,0.8085,0.11425870752133889,0.7997763104308946
0.967750000477,0.957666666667,4.894929268145124e-05,0.27736772435277873
0.920249999682,0.895270833333,1.5720444774923805,0.49485346785358386
0.951666666826,0.9125,0.003475905189930294,0.5717843602510324
0.950749999682,0.926270833333,0.10216555280223327,0.45652567805000904
0.928833332856,0.829625,2.3680144281142305e-05,0.7571652804545912
0.913333333492,0.797645833333,1.4235146167191006,0.7806822056920595
0.948916667144,0.911916666667,0.02953228819680298,0.5820659386280009
0.959666667144,0.925645833333,0.002744642915059513,0.4996133835157108
0.967916667144,0.976354166667,0.007060413566846779,0.0655209575630881
0.93058333381,0.935958333333,1.1002727363055498,0.08739647266731493
0.942083333015,0.889791666667,0.022299599479874938,0.6566123647445926
0.954083333015,0.955104166667,0.1536139023593759,0.09352562456264134
0.0995,0.0985208333333,0.0019033481091092752,0.01521257804997065
0.919083332856,0.874583333333,2.1956787575181327,0.6009066464483707
0.890916667144,0.7754375,15.168571947390403,0.7323453552420638
0.96008333381,0.956958333333,0.08561439700318879,0.1335068518244693
0.948666666349,0.89925,0.0023886836648941727,0.6203890286736278
0.932916666985,0.916625,2.205988965246839,0.23435876210864706
0.929583333492,0.850375,0.03107905214067521,0.7535430984894691
0.939833333015,0.877145833333,0.00496269246413968,0.6871878770923299
0.96158333381,0.9645625,0.044447019264063276,0.08508311353169518
0.952750000477,0.909375,4.0339816705025204e-05,0.5633479237273041
0.929833333174,0.9383125,0.7927775818052267,0.11859400299899336
0.970500000159,0.964208333333,3.158528028275998e-05,0.2288399277356719
0.860083333651,0.854229166667,51.14601594340622,0.13366926173547064
0.918666666508,0.913354166667,5.988759048989534,0.02675279519214202
0.962083333174,0.944,0.012074529424196576,0.38053840427289665
0.966999999841,0.955229166667,0.0011387008627922266,0.3161895087507601
0.91408333381,0.8885,12.680406530581973,0.21713901736159447
0.945333333333,0.941166666667,0.5338347325018962,0.11561231045555359
0.713333333492,0.7621875,93.12138028544105,0.5191631082636485
0.882499999841,0.857375,62.89462102405969,0.02394995494660801
0.93,0.8994375,1.3048631626980454,0.4868021802584265
0.966666666508,0.947833333333,0.00030297291646876864,0.36483222790118774
0.932666666349,0.855625,0.005502335663592816,0.7344499862998672
0.95833333381,0.964479166667,0.033617338095540954,0.11970489682995789
0.949166667144,0.931333333333,0.12211583861272086,0.4100444336363118
0.971166666826,0.985583333333,1.3196889888940179e-05,0.04396021720504804
0.954250000477,0.9123125,3.228081742678642e-05,0.5541388834928719
0.932916666667,0.852270833333,1.110350926747301e-05,0.7266354748525005
0.957083333492,0.9235,0.00208354896845816,0.5115459985042671
0.7,0.641416666667,62.44484653855759,0.7670927596713542
0.894333333333,0.842979166667,28.911931463295534,0.4589526935902475
0.846833333492,0.854,23.40478583674524,0.4416676888059069
0.96941666619,0.965854166667,0.004711587977843377,0.18035530982157777
0.970916666826,0.984541666667,3.624599143102823e-05,0.05605839282839878
0.909416666826,0.802104166667,2.045704451683532,0.7736796124510884
0.933166667144,0.852833333333,0.00011206111014082632,0.717916807512355
0.949000000477,0.927708333333,0.14336245187324145,0.4257435104865702
0.967416666826,0.976291666667,0.0013480457271601326,0.11226558979338366
0.936833333015,0.8799375,0.09671678336488304,0.679785652744232
0.872083333015,0.815520833333,68.04547210100985,0.3711267571522685
0.0995,0.549,0.005983473712756783,0.05140404642791374
0.0995,0.0985208333333,0.005050622141185445,0.5752816206479364
0.934083332856,0.852104166667,1.6938864518419647e-05,0.7210834220497112
0.792416666349,0.818041666667,22.835592061570342,0.6105602277721323
0.900583333651,0.891583333333,15.780074179231121,0.11155188150591809
0.958250000159,0.926166666667,0.0011386831932893393,0.5031834323415476
0.967583333492,0.962229166667,0.0003518674836379956,0.24903928008642293
0.971333332856,0.973979166667,0.00017457848510022604,0.14105709205237185
0.969749999841,0.965354166667,0.00028214387699122286,0.22159402993503552
0.0995,0.0985208333333,0.009999450507707478,0.09588482032732025
0.819166666349,0.764145833333,21.36410680389662,0.7234666534513026
0.914333332856,0.9110625,5.233575723500858,0.13152308869109905
0.956916666349,0.9165625,0.0005485024821211221,0.5414733675229727
0.936333333015,0.890291666667,0.16823966407611582,0.6466183623631583
0.0995,0.0985208333333,1.0492961128835611e-05,0.2293576738716805
0.887333332856,0.901145833333,10.151935728163355,0.10340644145289445
0.945,0.8891875,0.00041573874998801193,0.6350197941890807
0.933583333651,0.944083333333,0.31180178374017375,0.15207443345089733
