training error,validation error,lambda,dropout prob
0.934333333174,0.8645625,0.004489071733796491,0.31832779998554805
0.0995,0.0985208333333,0.002358470400427965,0.44523216390770926
0.914833333333,0.7881875,0.33846160722847163,0.39215843618600177
0.935999999682,0.872416666667,0.3191789607593325,0.2755543016919188
0.933083333015,0.879979166667,2.1549855270088596,0.23137964973641117
0.0995,0.0985208333333,0.0012067386954641597,0.7212080070326508
0.905833332856,0.769104166667,0.0006966546457223723,0.42196864669386996
0.927,0.86475,16.72800869283452,0.21587488071339367
0.0995,0.0985208333333,0.0001322577804390417,0.7921784533892237
0.851166666985,0.672958333333,6.723984701677829e-05,0.4849111302922922
0.946416666667,0.9164375,0.03899411628232219,0.16900751798499414
0.962583333492,0.96325,0.003349757569118174,0.019953497592756355
0.669583333651,0.532395833333,22.726943683996243,0.47101330229948424
0.560416667144,0.4074375,8.476393862464711e-05,0.6210559960254449
0.954999999523,0.935770833333,0.0004955465701939256,0.0938532343034833
0.823166666667,0.871291666667,31.83664694396586,0.13554516879696363
0.935666666349,0.885083333333,9.155444886794195,0.1729755274701299
0.915750000159,0.7809375,0.001034095359198206,0.4100723616526577
0.0995,0.0985208333333,35.570605848384425,0.7931768590654512
0.800500000318,0.638645833333,1.2702436782506242e-05,0.5001429697900333
0.911583333492,0.892645833333,82.62037518097738,0.020253384156448107
0.951833333333,0.923145833333,0.00045219776806491787,0.14550651598809258
0.952000000477,0.936,1.9416335467334608e-05,0.08344858077307045
0.931583333492,0.884479166667,6.369374556402224,0.17192331887353635
0.951583333492,0.923416666667,0.050304622597263676,0.13299993419369552
0.251583333413,0.215166666667,27.5836160251445,0.6673967004877537
0.0995,0.0985208333333,2.9420498392206455e-05,0.6236717625270753
0.946416666349,0.903020833333,0.0767131537802707,0.21409462652014027
0.949083333333,0.905625,3.243759726172926e-05,0.20570829253657044
0.855500000318,0.753916666667,0.0013887895675551625,0.4195036625048916
0.413166666587,0.327291666667,1.6064849496268652,0.642362518864092
0.944916667144,0.907541666667,1.5419848673276673,0.1480906136144596
0.930416666508,0.850041666667,0.00038409166661137963,0.3366347576184081
0.931666666667,0.8575,0.0001072356703462362,0.31623964034917873
0.520666666826,0.386875,0.0059270075113511496,0.6303743724696269
0.0995,0.0985208333333,0.00028305349093046015,0.6697867008298591
0.929583333651,0.842979166667,4.302747540513125e-05,0.3436475989758738
0.955250000477,0.930604166667,0.009771572079986298,0.12350272078493525
0.855333333333,0.911729166667,31.088803878781807,0.024903968114932076
0.956916666349,0.934479166667,0.008143278380706888,0.11254396371177995
0.94883333381,0.9160625,0.004119976336400821,0.1694938481846518
0.105833333353,0.198583333333,0.01987662584399297,0.7827228067467495
0.0995,0.0985208333333,0.24781633370823733,0.6035058734060766
0.262083333572,0.228729166667,1.2265868590357878,0.7313034807674827
0.81433333381,0.719979166667,4.100270108946413,0.4225443994810609
0.944416666667,0.898645833333,0.00011405384583457645,0.21711486362436627
0.504749999523,0.466458333333,80.96241377272841,0.5254132480912782
0.942666667144,0.903354166667,0.08635161760768863,0.2033092234659427
0.138583333294,0.226145833333,4.97088229633393e-05,0.7163021402745968
0.922499999523,0.84775,2.1686034355755193,0.2966102319549404
0.927333333651,0.9336875,5.0586044346929455,0.022066939229290483
0.930000000318,0.859541666667,17.76483532639965,0.20896198523637688
0.953166667144,0.94,0.032248972859936706,0.07992252933332039
0.933416666667,0.8674375,0.5930704402137779,0.2948688197568031
0.818166666508,0.692208333333,15.650054714686696,0.40925723465477915
0.778500000159,0.610291666667,0.026905682019350174,0.5406146908124269
0.88766666619,0.907479166667,36.64832380028577,0.021319512131606988
0.950083333492,0.9385625,1.2343520614339656,0.038444007834880445
0.581249999841,0.515166666667,89.56004298083494,0.47392229217554294
0.940583333492,0.915854166667,25.632345528560553,0.02029452682968058
0.939083333492,0.8708125,1.7995142261820813e-05,0.29308475117103505
0.951500000159,0.918916666667,0.00045035469528348777,0.1585857981039312
0.931083333015,0.845104166667,0.0028916463954097946,0.35605518457479557
0.957000000477,0.938520833333,0.012347870784377624,0.09344307095165494
0.96033333381,0.9541875,0.0006253191481437898,0.039846171776930284
0.107666666647,0.2080625,0.6763697532814216,0.7846417982421685
0.924416667144,0.859916666667,4.0529802410031,0.26636704254269983
0.212166666587,0.237958333333,1.705288053096185e-05,0.7028988582667954
0.925999999841,0.8405625,0.009328271265283863,0.3616507781844856
0.0995,0.0985208333333,0.00021370985422129412,0.6591826150645055
0.10600000002,0.118395833333,42.763418717482935,0.732816713068777
0.94833333381,0.9139375,0.1277786538234532,0.17369826992976067
0.643000000318,0.527458333333,18.304712783123332,0.5243077450502598
0.202416666786,0.180270833333,29.579838710855526,0.6901524839258132
0.830333333492,0.732833333333,83.74896986798242,0.32461994998181026
0.914833333333,0.7635625,0.07014457619170375,0.4354433459830622
0.355583333254,0.357354166667,0.00037813769561935814,0.6350786130146417
0.945666667144,0.903,0.0029770137816726803,0.21228782916024722
0.933000000477,0.929354166667,14.884008749453594,0.011410677150270044
0.540333333492,0.477208333333,2.476812500672815,0.5836948307726678
0.936249999682,0.866291666667,4.081248051243582e-05,0.31173839137256243
0.916249999841,0.811,23.130328344569868,0.2936568652074469
0.948916666349,0.910416666667,0.007436049884615966,0.19832501545725612
0.632583333015,0.443125,2.650102417175355,0.5726237378301823
0.938749999841,0.8811875,0.0004341234694155318,0.2689564192292246
0.918083332856,0.7836875,0.0027879460792566866,0.409701365769788
0.917333333174,0.7805625,0.0011280715756210723,0.411407880066827
0.621333333492,0.477625,0.0038804861990002783,0.6043547257267308
0.95975,0.964854166667,0.0014153401973788244,0.01776643098708828
0.928166666826,0.894270833333,5.441161826004432,0.16903961446934224
0.703833333174,0.514354166667,2.5119388946551325e-05,0.5728807911036282
0.945000000477,0.898520833333,0.00020177236540218317,0.21945858977911303
0.90891666619,0.777833333333,0.09879031502454284,0.41078773860188966
0.0995,0.0985208333333,63.02968162686476,0.05584194479201257
0.32225,0.252,0.06614597034640006,0.7290256096851091
0.92825,0.84675,5.141772034284503e-05,0.3370289439905582
0.587166666508,0.452270833333,2.1827801180272613e-05,0.5877081154636009
0.909416666826,0.7361875,2.147349811194326e-05,0.44815538731694027
0.0995,0.0985208333333,0.0006429316916832902,0.7322209857283709
0.952833333333,0.931770833333,0.0008751071393843726,0.114931575039091
0.945249999682,0.909166666667,0.002805665715646819,0.20043161473680496
0.92908333381,0.8463125,0.02362053488951118,0.3479468887470078
0.942583333015,0.9005,0.06879242379050123,0.21552234673379056
0.89583333381,0.731270833333,0.010595179609552249,0.46251312206332973
0.941333333492,0.9106875,4.847854675618095,0.10486653233236948
0.93525,0.863645833333,0.00025610379584629364,0.30921839997146083
0.900083333651,0.730833333333,0.0013133061470656914,0.4481059471676715
0.817666666985,0.684333333333,42.31397133300092,0.41255981772134187
0.142916666786,0.2045,0.00042471500820534703,0.7471163529328055
0.954333333174,0.934208333333,0.008902574376005367,0.09989414169171136
0.0995,0.0985208333333,2.9542115979142487,0.7421878712317809
0.875666666349,0.692083333333,0.00010199340328602037,0.4698231309380469
0.816083333651,0.643104166667,0.10405694459795738,0.5165570008979613
0.916666666985,0.8005625,0.11651290232854088,0.39815577088105264
0.932166666349,0.8664375,3.7081011578191516,0.2508604883246844
0.285833333095,0.2479375,0.09607038879742907,0.7022504653507264
0.858333333015,0.709520833333,0.000420923845686726,0.4599218966228034
0.866916666349,0.712520833333,0.0022582245834314734,0.46033749369260146
0.928166667144,0.940375,2.7036600366967622,0.0030976265102692583
0.220166666746,0.196083333333,68.68265387294032,0.6849713032547922
0.960583333174,0.9548125,0.7459547155630455,0.0021130841520998977
0.920916666985,0.846895833333,72.89466302857835,0.1798909868745657
0.620666666667,0.547979166667,0.3340575254634749,0.5544062668192781
0.406416666508,0.307270833333,44.64152612969443,0.5986047832589844
0.659250000477,0.5025,0.0014493468005303755,0.5944046100572218
0.0995,0.178583333333,0.0035873032782791675,0.7587951560500121
0.0995,0.0985208333333,42.10455176362444,0.7634587365111591
0.922666666508,0.8078125,0.0013368268600052323,0.3889559426431601
0.936083332856,0.8765625,1.6120710246082235e-05,0.276401499938968
0.960833333015,0.9698125,2.4013044261058023e-05,0.006942979955564255
0.924583332856,0.871041666667,8.800515963796004,0.20669657561497692
0.807499999841,0.605833333333,14.151436573670315,0.48740792355284324
0.622583333492,0.517125,0.36371679138131724,0.5753813459985644
0.763583333174,0.551520833333,0.017304436360606645,0.6035596438967388
0.951749999841,0.928479166667,0.004283273959240661,0.12487429069376406
0.0995,0.0985208333333,27.70857059077657,0.6884184697791933
0.92608333381,0.82875,0.011418650051811714,0.37450795751071236
0.0995,0.0985208333333,28.18664079991288,0.48922337937014
0.951166666349,0.923479166667,0.11632159459053337,0.12950726445138658
0.956583333492,0.9425,0.0006793699711194884,0.07396959566893689
0.912833333651,0.7868125,0.016652311319037636,0.41570026770413604
0.915999999841,0.788625,0.01155062580959543,0.41841809124097545
0.888916666349,0.756916666667,1.3367607718550822,0.4122873488121419
0.199916666587,0.192708333333,76.24359857206065,0.6556927876499011
0.936666666667,0.872708333333,3.887483086164259e-05,0.29148174652942366
0.939333333015,0.8779375,0.0007389693755292646,0.27785794686060195
0.93675,0.875895833333,0.008094206604984664,0.2980595080798012
0.962916667144,0.971395833333,0.011342176131405288,0.0022343813725091977
0.945666666826,0.895270833333,0.0004195427071399519,0.23139706950884503
0.737083333651,0.585291666667,0.0002361264268789432,0.539923248694421
0.938916666508,0.899416666667,10.75044547131617,0.12047773740673202
0.960166667144,0.930895833333,0.00016200130820981853,0.1190649594239977
0.627000000318,0.497875,0.0002315883346952569,0.5860241837534667
0.89375,0.7168125,0.0004339909638236366,0.4593140624866419
0.940000000318,0.89775,0.21106288019172306,0.22080582561818282
0.717333333015,0.572833333333,3.5530345471870424e-05,0.5486970612329706
0.931499999523,0.891395833333,8.700408979118588,0.14893760000204664
0.881083333333,0.895645833333,29.81176798401522,0.09103796365031239
0.827416666985,0.6564375,0.0026446650794440646,0.5050099581053382
0.54458333381,0.498729166667,22.99596458786123,0.5163378612650368
0.935,0.870145833333,0.0021095435068059806,0.3059500507203236
0.737666667144,0.5640625,5.308169233252465e-05,0.5633638684857102
0.958749999682,0.965541666667,3.9921166103274445e-05,0.013843276549926476
0.897833333492,0.752645833333,10.505917584416302,0.3525998821037642
0.501666666508,0.444458333333,0.21464237978681427,0.6030845113958222
0.56575,0.531270833333,1.8092109206358986,0.5442801673079461
0.94975,0.929104166667,0.17064410561068696,0.10384951003850294
0.432000000477,0.3426875,0.00016468373621773483,0.6457321167454371
0.421083333095,0.333958333333,0.01170159397282175,0.6808645081743987
0.934666666667,0.892875,2.407322094028166,0.1892588231980984
0.9505,0.936666666667,1.119421346441491,0.04861860950762775
0.922333332856,0.785708333333,0.005669867093368757,0.4357876118973978
0.954499999682,0.947770833333,0.0050851774999536884,0.05806985720448559
0.190250000119,0.206166666667,8.590359545391513,0.7188443667410831
0.0995,0.0985208333333,86.07785098987215,0.7965115076027285
0.830083332856,0.718395833333,6.387074278631492,0.41180751217787326
0.19499999996,0.223604166667,1.8144848891100842,0.7169503906147352
0.959916666349,0.969291666667,1.2661412626250947e-05,0.007349762442795171
0.956249999841,0.934458333333,1.63239584180054e-05,0.10099051146250115
0.918083332856,0.800604166667,0.0009748621701339668,0.40607463882390227
0.891833332856,0.7404375,0.34280982586407915,0.4400945469060106
0.0995,0.0985208333333,0.00013311018615250842,0.7458953753927138
0.943,0.900395833333,1.005665396195528,0.18694190674863365
0.552333332856,0.467708333333,10.172966254394904,0.5755591108184632
0.944999999682,0.908895833333,0.0027489486631293073,0.19660004632254077
0.914249999523,0.776,30.191795466862498,0.3356106720427159
0.0995,0.123041666667,0.009492120238333509,0.579872059263936
0.9435,0.892041666667,7.32539690071171e-05,0.24330382400712988
0.0995,0.0985208333333,0.002284895487384294,0.6506807534337126
0.954916666349,0.947833333333,0.23522442806538013,0.038164382441059796
0.918000000318,0.800854166667,1.5423585665173925e-05,0.3903751472230861
0.938250000477,0.882270833333,0.05422652436591255,0.28413008726212524
0.736250000318,0.564,5.354048533104162e-05,0.540262832471979
0.915499999841,0.942104166667,4.773893026580908,0.0024858584268677934
