training error,validation error,lambda,dropout prob
0.92116666619,0.904166666667,1.8848693028438783,0.25334451317475554
0.966916666508,0.9571875,1.0477415718758102e-05,0.1597602758378388
0.877083333492,0.8595,42.13467936937604,0.03601675788970491
0.957250000477,0.929125,0.003840059899415707,0.333678738397403
0.925666667144,0.85075,0.08388083324270247,0.6262715010269472
0.92125,0.896875,2.775525983975461,0.2718446104015859
0.967499999841,0.973416666667,7.182046969220761e-05,0.06330937781934143
0.900499999682,0.6795625,0.011478491553417744,0.7940585534242944
0.951666667144,0.944145833333,0.19130306923999368,0.10568441051034112
0.926250000318,0.8294375,7.899236254342024e-05,0.6598455165274192
0.905749999841,0.715854166667,4.7132582829971204e-05,0.7676488447148562
0.941916666349,0.890416666667,0.005786233915130588,0.5280912685994424
0.967000000318,0.982708333333,1.6463361645973213e-05,0.013190915490736456
0.924166666349,0.8854375,2.5716363153156667,0.3743955374844963
0.964916667144,0.953708333333,0.006022403163550931,0.17595341908116327
0.908083332856,0.751479166667,0.07951479361865704,0.7529514445233991
0.928916666667,0.877229166667,0.8296937039437868,0.495769039687311
0.896500000477,0.844395833333,45.03833229528442,0.12279355945159082
0.943499999682,0.932875,0.3591720458713698,0.1607385718726942
0.916333332856,0.769791666667,0.00025008196190867205,0.7313760970038574
0.939916666667,0.881458333333,0.001646114137387117,0.5490490382074034
0.911666667144,0.752708333333,0.02522204327633559,0.7542339186114528
0.968833332856,0.9794375,0.00043148731960893864,0.026783515662819293
0.950166666349,0.899375,0.003538207951032016,0.4969007142752753
0.843916666826,0.713791666667,55.745636062403854,0.5607931074422543
0.960666666826,0.928333333333,1.386673798773535e-05,0.3198856240372743
0.945333333015,0.932479166667,0.3961772023565392,0.15486153618837398
0.876416666349,0.708166666667,10.75251134981044,0.7016654294148128
0.965166667144,0.955541666667,0.008210731110449837,0.1521174381277068
0.934333333651,0.852958333333,2.0899430845118833e-05,0.6111822591640608
0.956166667144,0.928520833333,0.007085749742789553,0.3489865626232817
0.944166666985,0.889291666667,0.0006080548155449106,0.5129633778979752
0.961666666508,0.9371875,3.5990321404522896e-05,0.2874855180114179
0.871833333492,0.8559375,28.259033073044673,0.19695567741097247
0.910333333015,0.709270833333,0.006872614484213344,0.7786765756044919
0.960083333333,0.937333333333,2.9917120580129904e-05,0.285424308739347
0.908000000477,0.872020833333,1.6125905497746946,0.4678168970236334
0.960000000477,0.9353125,0.004179590988631839,0.31604897802454696
0.945999999682,0.908479166667,0.046145376021441115,0.43473280757085936
0.935916666667,0.886979166667,0.0842411456621484,0.5251064820696316
0.939916666826,0.934708333333,0.6716522753674156,0.0662606415175377
0.950166666667,0.911104166667,0.001323842647860458,0.4275715713644222
0.898249999523,0.782,7.989856619976272,0.6362289860858098
0.945583333015,0.906270833333,0.018979578812525356,0.4565481899087256
0.903916666985,0.907791666667,4.975755356902014,0.08592283882588579
0.961666667144,0.9355625,4.5627157390640325e-05,0.29519635366095465
0.695666666508,0.564520833333,80.99047118518082,0.7087360944552747
0.919166666349,0.788895833333,0.0011370652408838392,0.711753216497569
0.937000000477,0.912791666667,0.4727719710331296,0.32190886202482194
0.95033333381,0.9205,0.11187711632977358,0.3371098787480922
0.941333332856,0.922770833333,0.6071416629493314,0.2330732816650458
0.91616666619,0.847520833333,2.823821024108418,0.538539645665292
0.959166666826,0.933770833333,0.00013333618102871764,0.3093547745592353
0.95758333381,0.931708333333,0.0019371368045649285,0.32225665294357564
0.917250000318,0.825270833333,0.3990142822561913,0.6647300622545163
0.949166666349,0.905833333333,5.389381497368483e-05,0.4422972978198543
