training error,validation error,lambda,dropout prob
0.941666666349,0.883291666667,2.2207528163188114e-05,0.3005251085603027
0.700666666349,0.5449375,14.003920873558098,0.6057925411041614
0.856166666985,0.660520833333,49.02305889879009,0.45953922714258466
0.47925,0.3163125,0.00025286556432301276,0.7471302542656384
0.800166667144,0.605645833333,0.4329576411842521,0.6153959099825772
0.934166666985,0.876979166667,0.01547082268820794,0.32749447982618146
0.870749999523,0.679229166667,1.2714522529653238,0.5548219169330206
0.958250000477,0.9489375,6.0464433019017896e-05,0.06123584518038516
0.921666666826,0.812208333333,1.7666047594663287e-05,0.43876067222835585
0.91075,0.910208333333,11.336283770743576,0.03250109190308494
0.899416667144,0.679854166667,0.00431229694022523,0.5749489518184382
0.917999999841,0.823625,1.0621387071244925,0.39431131773107264
0.429916666428,0.385,9.28414593326192,0.6982826499894838
0.928250000318,0.878166666667,1.2490602955785761,0.2505482995212094
0.678916666349,0.437229166667,6.407830016595886,0.6752709506605299
0.0995,0.0985208333333,0.0003994862190749593,0.7820327795330997
0.0995,0.0985208333333,0.07494495991828884,0.7570422034028312
0.949083333015,0.904333333333,0.00036857619772908063,0.2321974841926009
0.727500000318,0.5634375,3.5184191267112137,0.5991347661167284
0.902499999841,0.74525,0.17840964964153153,0.5088746313465142
0.924500000159,0.8653125,2.5964937825226735,0.2677408469450941
0.948333333492,0.910541666667,1.4892110530610127e-05,0.2119335743599435
0.759666666985,0.831791666667,69.94425216401814,0.08868258380598643
0.927916666667,0.863958333333,0.9552545816787137,0.31066332020340215
0.925499999523,0.8388125,0.1758573617846279,0.3968673576325419
0.918166666508,0.884479166667,5.021333777827129,0.1906607774320606
0.904333332856,0.858,92.78085664327695,0.08613513836579295
0.855583332856,0.609125,0.002131560165436793,0.6284587473602484
0.885250000318,0.785625,44.87309719243205,0.2965527555550609
0.665916666508,0.438854166667,1.2438578545691814,0.6911730758231949
0.942166666349,0.891375,0.002477905669520395,0.28493649685071026
0.919916666508,0.802583333333,0.008938032933758897,0.47673049630327624
0.755583333492,0.515645833333,0.06433346557093832,0.705128483029008
0.770749999841,0.633208333333,24.875526263086545,0.490815380541989
