training error,validation error,lambda,dropout prob
0.952416666826,0.922708333333,0.0006536188290198796,0.18531383148179048
0.956749999682,0.950416666667,2.6013852965742603e-05,0.07941781374923222
0.952833333015,0.926375,8.759107507986688e-05,0.16708095252873573
0.957750000477,0.938395833333,0.00025713928695881845,0.12398300052527966
0.955083332856,0.934270833333,0.006102069399173378,0.13334442808773947
0.949249999841,0.917083333333,0.0029400206713142973,0.20258042547886815
0.957583333492,0.9605625,0.0033052842266118763,0.019680232969429477
0.948666666667,0.908104166667,0.00013727560486994408,0.25406699643027647
0.953916666826,0.934729166667,0.022452009985146727,0.10995985161760594
0.94533333381,0.902208333333,1.7403612001018574e-05,0.27899745115851415
0.954,0.935625,1.536649626490365e-05,0.14386656184478397
0.960833333492,0.971,0.0005409822527863372,0.005320170906789967
0.952333333015,0.92925,0.007528545325692003,0.15324508658373656
0.945500000159,0.915145833333,0.01740637724267088,0.20016500418058067
0.947833333015,0.915791666667,0.0009217307615141476,0.22451979131078337
0.958749999682,0.9563125,0.0019828142000453725,0.040006041842925555
0.935416666667,0.892229166667,0.03144052082830939,0.2890522920871103
0.948416667144,0.910270833333,0.000531760591837623,0.24225061542450627
0.959333333015,0.9465,0.00012925694407957134,0.0926203633550264
0.95908333381,0.941791666667,1.1116030338271685e-05,0.11023660687322635
0.953083333333,0.93375,0.0008533024684074561,0.15154715195622517
0.959750000477,0.97025,1.3218893934118364e-05,0.007765302247506733
0.952500000477,0.933520833333,0.009502915965222933,0.12712269078596433
0.95383333381,0.949895833333,0.03959500078394222,0.016401748856806897
0.959666667144,0.961333333333,0.0016044715060443578,0.023806094248604002
0.953749999841,0.928291666667,0.0006253576006886107,0.16519739985550197
0.947749999841,0.904083333333,1.1798514144599092e-05,0.2628567226935594
0.946000000477,0.923208333333,0.03357368850083698,0.14721672507410996
0.953416666826,0.924833333333,4.467921846346805e-05,0.18853736163620496
0.952333333492,0.937666666667,0.01888079429517047,0.09446270723272455
